anon_id,user_type,gender,age,education_level
3368,free,female,47,high school
3369,paid,male,78,some college
3370,paid,male,44,masters degree
3371,free,female,49,bachelors degree
3372,paid,male,57,some high school
3373,free,male,26,some college
3374,free,female,48,other/unspecified
3375,paid,male,52,masters degree
3376,free,male,57,phd
3377,paid,female,75,some college
3378,paid,female,66,bachelors degree
3379,paid,female,44,bachelors degree
3380,free,male,44,bachelors degree
3381,paid,female,65,masters degree
3382,paid,male,82,professional degree
3383,paid,male,69,some college
3384,paid,male,51,masters degree
3385,free,male,48,bachelors degree
3386,free,unknown,82,other/unspecified
3387,free,male,57,bachelors degree
3388,paid,male,48,associates degree
3389,paid,male,76,masters degree
3390,free,unknown,24,other/unspecified
3391,paid,female,79,some college
3392,free,female,52,professional degree
3393,paid,male,67,bachelors degree
3394,paid,male,58,masters degree
3395,paid,female,61,bachelors degree
3396,free,male,30,some college
3397,paid,male,49,professional degree
3398,free,female,29,bachelors degree
3399,free,unknown,66,other/unspecified
3400,paid,male,68,some college
3401,paid,female,74,phd
3402,free,male,40,some college
3403,free,male,46,bachelors degree
3404,free,male,26,bachelors degree
3405,free,unknown,75,other/unspecified
3406,paid,female,72,masters degree
3407,free,female,53,associates degree
3408,paid,female,71,some college
3409,paid,female,49,high school
3410,paid,female,80,professional degree
3411,free,female,20,high school
3412,free,male,28,bachelors degree
3413,free,male,47,some college
3414,free,female,28,masters degree
3415,free,female,45,high school
3416,free,female,28,bachelors degree
3417,free,male,60,some college
3418,paid,female,53,some college
3419,paid,female,51,bachelors degree
3420,paid,female,71,some college
3421,free,female,55,bachelors degree
3422,paid,female,70,some college
3423,paid,female,64,bachelors degree
3424,free,female,63,other/unspecified
3425,paid,female,60,masters degree
3426,free,female,52,masters degree
3427,paid,female,66,bachelors degree
3428,free,unknown,53,other/unspecified
3429,paid,male,49,masters degree
3430,free,male,44,masters degree
3431,free,unknown,52,other/unspecified
3432,free,unknown,59,other/unspecified
3433,paid,male,62,bachelors degree
3434,paid,male,51,masters degree
3435,paid,female,35,some college
3436,paid,unknown,60,other/unspecified
3437,paid,female,74,some college
3438,free,female,63,bachelors degree
3439,free,female,42,masters degree
3440,paid,male,70,bachelors degree
3441,paid,female,67,some college
3442,paid,female,72,bachelors degree
3443,paid,female,66,bachelors degree
3444,paid,female,75,masters degree
3445,paid,female,58,high school
3446,free,male,37,bachelors degree
3447,paid,female,62,bachelors degree
3448,free,female,54,other/unspecified
3449,free,male,76,masters degree
3450,paid,female,52,some high school
3451,paid,female,69,high school
3452,free,female,65,some college
3453,free,male,27,other/unspecified
3454,free,female,53,some college
3455,paid,female,59,bachelors degree
3456,paid,female,77,masters degree
3457,free,male,63,bachelors degree
3458,paid,unknown,66,associates degree
3459,paid,female,47,other/unspecified
3460,paid,female,51,bachelors degree
3461,paid,female,63,high school
3462,free,female,59,associates degree
3463,paid,female,52,professional degree
3464,free,female,62,masters degree
3465,paid,unknown,76,bachelors degree
3466,paid,female,71,some college
3467,paid,male,43,bachelors degree
3468,paid,female,81,bachelors degree
3469,free,female,35,bachelors degree
3470,paid,male,56,some high school
3471,free,female,58,some college
3472,free,female,23,high school
3473,paid,female,59,bachelors degree
3474,free,male,29,bachelors degree
3475,paid,female,67,bachelors degree
3476,paid,female,66,bachelors degree
3477,paid,male,70,professional degree
3478,free,male,39,some college
3479,free,unknown,49,other/unspecified
3480,free,female,51,bachelors degree
3481,paid,female,52,some college
3482,free,female,32,professional degree
3483,paid,female,57,bachelors degree
3484,free,male,31,some college
3485,paid,female,60,some college
3486,free,female,75,some college
3487,paid,female,24,bachelors degree
3488,free,female,72,masters degree
3489,paid,male,68,masters degree
3490,paid,male,64,high school
3491,free,female,66,other/unspecified
3492,free,unknown,59,some college
3493,paid,female,48,some college
3494,paid,female,67,masters degree
3495,free,unknown,71,other/unspecified
3496,free,male,82,bachelors degree
3497,paid,female,50,some college
3498,paid,male,58,high school
3499,paid,male,72,some college
3500,free,male,63,some college
3501,paid,male,35,bachelors degree
3502,free,male,44,bachelors degree
3503,free,male,22,bachelors degree
3504,free,male,26,bachelors degree
3505,free,female,67,bachelors degree
3506,paid,female,27,professional degree
3507,free,male,43,bachelors degree
3508,free,male,52,some college
3509,free,female,21,bachelors degree
3510,free,male,59,some college
3511,free,male,60,masters degree
3512,free,female,58,bachelors degree
3513,paid,female,45,some college
3514,free,male,28,masters degree
3515,free,female,76,some high school
3516,free,male,62,bachelors degree
3517,paid,male,63,some college
3518,paid,female,51,professional degree
3519,paid,male,61,masters degree
3520,paid,male,54,high school
3521,free,male,21,high school
3522,free,unknown,80,other/unspecified
3523,free,male,44,bachelors degree
3524,free,female,61,bachelors degree
3525,free,female,51,some college
3526,free,male,54,high school
3527,paid,male,69,some college
3528,free,male,60,other/unspecified
3529,paid,female,60,high school
3530,paid,male,74,high school
3531,paid,male,61,masters degree
3532,paid,female,57,some college
3533,paid,male,26,high school
3534,paid,male,77,bachelors degree
3535,free,female,66,bachelors degree
3536,paid,female,23,masters degree
3537,free,female,52,associates degree
3538,paid,male,59,professional degree
3539,paid,male,46,some college
3540,paid,female,55,professional degree
3541,free,female,56,bachelors degree
3542,free,male,33,professional degree
3543,paid,male,52,high school
3544,free,female,62,associates degree
3545,paid,female,62,other/unspecified
3546,paid,female,69,some college
3547,paid,female,65,some college
3548,paid,female,68,bachelors degree
3549,free,female,71,other/unspecified
3550,free,female,57,associates degree
3551,free,female,60,some college
3552,free,female,84,high school
3553,paid,female,60,high school
3554,paid,female,54,some college
3555,free,male,53,other/unspecified
3556,free,unknown,67,other/unspecified
3557,free,male,48,masters degree
3558,free,unknown,72,other/unspecified
3559,free,male,62,bachelors degree
3560,free,female,63,other/unspecified
3561,free,male,45,bachelors degree
3562,free,male,29,bachelors degree
3563,free,female,56,high school
3564,free,female,80,high school
3565,paid,male,55,bachelors degree
3566,paid,male,66,masters degree
3567,paid,female,71,bachelors degree
3568,free,male,60,bachelors degree
3569,free,male,66,other/unspecified
3570,paid,male,50,some college
3571,paid,female,68,masters degree
3572,free,female,46,bachelors degree
3573,paid,male,70,phd
3574,paid,female,76,high school
3575,free,male,60,phd
3576,free,female,20,other/unspecified
3577,paid,female,73,professional degree
3578,paid,female,76,some college
3579,free,male,26,some college
3580,free,unknown,54,other/unspecified
3581,free,male,59,bachelors degree
3582,paid,female,54,masters degree
3583,paid,female,68,masters degree
3584,free,female,47,masters degree
3585,paid,female,71,masters degree
3586,paid,male,58,associates degree
3587,free,female,60,some college
3588,paid,male,62,professional degree
3589,paid,male,68,masters degree
3590,paid,male,69,bachelors degree
3591,paid,unknown,71,bachelors degree
3592,free,unknown,78,other/unspecified
3593,free,unknown,66,other/unspecified
3594,free,female,64,some college
3595,paid,male,49,high school
3596,free,female,53,high school
3597,free,female,24,bachelors degree
3598,paid,female,26,bachelors degree
3599,paid,male,82,some college
3600,paid,male,49,some college
3601,free,male,67,masters degree
3602,paid,female,51,bachelors degree
3603,free,unknown,67,other/unspecified
3604,paid,male,19,some college
3605,paid,female,53,phd
3606,paid,male,65,some college
3607,paid,female,57,high school
3608,free,female,40,bachelors degree
3609,paid,male,50,bachelors degree
3610,paid,male,75,high school
3611,free,male,54,some college
3612,paid,female,78,masters degree
3613,free,female,84,high school
3614,paid,female,66,associates degree
3615,free,female,24,masters degree
3616,free,female,39,some college
3617,free,female,25,professional degree
3618,paid,female,54,bachelors degree
3619,paid,female,54,phd
3620,paid,male,63,phd
3621,free,unknown,80,other/unspecified
3622,paid,female,55,bachelors degree
3623,paid,female,70,some college
3624,free,male,68,bachelors degree
3625,paid,male,59,high school
3626,paid,male,73,bachelors degree
3627,free,female,49,bachelors degree
3628,free,unknown,58,some college
3629,paid,male,37,bachelors degree
3630,paid,male,23,high school
3631,paid,male,58,high school
3632,free,male,40,masters degree
3633,free,male,54,some college
3634,paid,male,57,professional degree
3635,paid,female,67,professional degree
3636,free,male,50,professional degree
3637,free,male,50,high school
3638,paid,male,34,bachelors degree
3639,free,unknown,47,other/unspecified
3640,free,male,61,masters degree
3641,paid,male,67,masters degree
3642,paid,female,65,phd
3643,free,male,59,bachelors degree
3644,paid,male,50,masters degree
3645,paid,female,58,some college
3646,paid,male,30,masters degree
3647,paid,male,35,associates degree
3648,free,female,24,bachelors degree
3649,paid,male,78,some high school
3650,paid,male,48,bachelors degree
3651,paid,male,49,bachelors degree
3652,paid,female,57,other/unspecified
3653,paid,female,56,other/unspecified
3654,paid,female,78,some college
3655,paid,unknown,43,masters degree
3656,paid,male,37,masters degree
3657,free,male,70,some college
3658,paid,male,65,bachelors degree
3659,free,male,63,high school
3660,free,male,56,associates degree
3661,paid,female,62,other/unspecified
3662,paid,unknown,49,some college
3663,free,male,63,some college
3664,free,male,65,other/unspecified
3665,paid,female,58,bachelors degree
3666,paid,female,57,some college
3667,free,female,56,bachelors degree
3668,free,male,57,phd
3669,free,male,36,phd
3670,free,male,58,associates degree
3671,free,female,70,some high school
3672,paid,male,72,masters degree
3673,free,female,55,some college
3674,paid,male,33,masters degree
3675,paid,female,59,some college
3676,free,unknown,31,other/unspecified
3677,free,male,19,some college
3678,paid,female,53,bachelors degree
3679,paid,male,79,other/unspecified
3680,paid,male,38,bachelors degree
3681,paid,male,60,some college
3682,paid,female,77,some college
3683,free,male,41,some college
3684,free,unknown,84,other/unspecified
3685,free,male,35,masters degree
3686,free,female,21,some college
3687,paid,male,58,bachelors degree
3688,paid,male,34,masters degree
